qid,idx_old,question_old,gold_old,pred_old,f1_old,p_old,r_old,time_old,pred_new,f1_new,p_new,r_new,time_new,delta_f1,delta_time,delta_t,category
5ac2a399554299218029dada,480,Who programmed a cartridge-based development system made by a company noted for authoring Atari's BASIC?,Kathleen O'Brien,Kathleen O'Brien,1.0,1.0,1.0,7.87,Kathleen O'Brien of Shepardson Microsystems,0.57,0.4,1.0,7.93,-0.43,0.0599999999999996,0.05999999999999961,多余解释/冗余输出（Precision掉）
5ae0f6f5554299422ee99583,481,"Which record label released Van Morrison's ""I've Been Working"" on the album ""His Band and the Street Choir""?",Warner Bros,Warner Bros,1.0,1.0,1.0,7.99,Warner Bros. Records,0.8,0.67,1.0,7.67,-0.1999999999999999,-0.3200000000000003,-0.3200000000000003,多余解释/冗余输出（Precision掉）
5adc1ae5554299438c868d5c,482,Hate Them is the ninth album by a band likened to who?,Motörhead,Motörhead,1.0,1.0,1.0,7.9,Darkthrone,0.0,0.0,0.0,7.77,-1.0,-0.1300000000000007,-0.13000000000000078,实体跑偏/证据跑偏
5ae6860e5542991bbc976112,483,"How did Emilie du Chatelet, Voltaire's love, contribute to the basic laws of physics?","commentary on Isaac Newton's book ""Principia""",Translation and commentary on Principia,0.55,0.6,0.5,8.47,"Her most recognized achievement is her translation of and commentary on Isaac Newton's book ""Principia"" containing basic laws of physics",0.46,0.3,1.0,8.07,-0.09,-0.4000000000000003,-0.40000000000000036,实体跑偏/证据跑偏
5adfeb0555429942ec259b88,485,The Detroit mayoral elections of 2009 took place to fill the vacancy created by a politician who was sentenced to what?,four months in jail,Four months,0.67,1.0,0.5,8.37,having served as mayor of Detroit from 2002 to 2008,0.0,0.0,0.0,7.69,-0.67,-0.6799999999999988,-0.6799999999999988,数字取值错误（值不同）
5ab5499e5542992aa134a295,486,In what year was the team that Luke Clark plays either right back or central midfielder for founded?,1963,1963,1.0,1.0,1.0,7.47,Curzon Ashton Football Club was founded in 1963,0.22,0.12,1.0,7.42,-0.78,-0.0499999999999998,-0.04999999999999982,多余解释/冗余输出（Precision掉）
5a77beae5542992a6e59dfae,492,Which jazz singer has a 2003 album entitled The Boy Next Door?,Stacey Kent,Stacey Kent,1.0,1.0,1.0,7.84,The Boy Next Door is a 2003 album by jazz singer Stacey Kent,0.31,0.18,1.0,7.82,-0.69,-0.0199999999999995,-0.019999999999999574,多余解释/冗余输出（Precision掉）
5ab47cd75542991751b4d78d,495,"In which year did this division, where Cleveland Browns placed fourth in 2009, adopt its current name?",2002,2002,1.0,1.0,1.0,8.08,"It was created as the AFC Central in 1970 following the completion of the AFL–NFL merger when two of the NFL teams—the Cleveland Browns and the Pittsburgh Steelers—moved from the ""old"" NFL to join the former American Football League teams in the AFC, in order to give the two conferences an equal number of teams",0.0,0.0,0.0,8.46,-1.0,0.3800000000000008,0.3800000000000008,数字取值错误（值不同）
5a79b7f6554299029c4b5f6f,496,How many restaurants comprise the quick service restaurant chain that Ron Joyce helped found?,"4,613","4,613",1.0,1.0,1.0,8.12,"also Canada's largest quick service restaurant chain; as of December 31, 2016, it had a total of 4,613 restaurants in nine countries",0.09,0.05,1.0,8.24,-0.91,0.120000000000001,0.120000000000001,多余解释/冗余输出（Precision掉）
5a84873e5542997175ce1eec,498,What edition of tennis' US Open was the 2017 US Open when Petra Kvitova was a quarterfinalist?,137th,137th,1.0,1.0,1.0,8.14,the 137th edition,0.67,0.5,1.0,8.05,-0.3299999999999999,-0.0899999999999998,-0.08999999999999986,多余解释/冗余输出（Precision掉）
5ab92e02554299753720f775,503,What was the largest passenger capacity of the plane type used for BOAC Flight 911 ?,219,219,1.0,1.0,1.0,8.23,Versions of the aircraft have a capacity from 140 to 219 passengers,0.18,0.1,1.0,7.93,-0.8200000000000001,-0.3000000000000007,-0.3000000000000007,多余解释/冗余输出（Precision掉）
5adf860e5542993344016cbc,505,"During which years was the model of car, featured on the cover of Earth's ""Pentastar: In the Style of Demons"" manufactured?",1964 to 1974,1964-1974,0.8,1.0,0.67,8.29,from the 1964 to 1974 model years,0.67,0.5,1.0,7.92,-0.13,-0.3699999999999992,-0.3699999999999992,数字/单位格式不一致（值相同）
5a7ad9865542995eb53be8aa,506,"The ""civic rally cross"" was sold alongside what other model sold exclusively in Japan at Honda Verno dealerships?",Honda Ballade,Honda Ballade,1.0,1.0,1.0,7.82,The Ballade,0.67,1.0,0.5,7.4,-0.3299999999999999,-0.4199999999999999,-0.41999999999999993,实体跑偏/证据跑偏
5ab611cc5542992aa134a411,514,What professions did S. Sylvan Simon and Danny Cannon have in common?,director and producer,Film director,0.4,0.5,0.33,8.35,,0.0,0.0,0.0,7.67,-0.4,-0.6799999999999997,-0.6799999999999997,空输出/解析失败
5ab7c87d55429928e1fe38de,515,What number album is the first W.A.S.P. album to feature Steven Edward Duren playing guitar?,third,Third,1.0,1.0,1.0,8.0,Inside the Electric Circus,0.0,0.0,0.0,7.92,-1.0,-0.08,-0.08000000000000007,实体跑偏/证据跑偏
5ade9c9c5542997c77adee8c,517,What screenplay was worked on by both Edward Carfagno and Miklos Rozsa?,Julius Caesar,Julius Caesar,1.0,1.0,1.0,8.07,The Four Feathers,0.0,0.0,0.0,7.82,-1.0,-0.25,-0.25,实体跑偏/证据跑偏
5ae1ba55554299234fd042d9,519,"Where is the academy, for which Joseph D. Stewart was appointed Superintendent, located?","Kings Point, New York",Kings Point,0.67,1.0,0.5,8.52,United States Merchant Marine Academy (USMMA),0.0,0.0,0.0,7.97,-0.67,-0.5499999999999998,-0.5499999999999998,实体跑偏/证据跑偏
5ade190f55429975fa854e40,522,"The Government of Canada, which is the federal administration of Canada, is involved in what scandal in the province of Quebec?",The sponsorship scandal,Sponsorship scandal,1.0,1.0,1.0,7.93,a Canadian federal government 'sponsorship program' in the province of Quebec,0.18,0.11,0.5,7.4,-0.8200000000000001,-0.5299999999999994,-0.5299999999999994,实体跑偏/证据跑偏
5abd12bb55429933744ab703,524,Conrad Anker located the body of a mountaineer who took part it the first three British expeditions to which mountain?,Mount Everest,Everest,0.67,1.0,0.5,8.2,George Mallory's body on Everest,0.29,0.2,0.5,8.02,-0.38,-0.1799999999999997,-0.17999999999999972,实体跑偏/证据跑偏
5a8ba59a554299240d9c2058,527,The Duke Steps Out stars an actress who was ranked tenth on a list of greatest female Hollywood stars in what year?,1999,1999,1.0,1.0,1.0,7.85,In 1999,0.67,0.5,1.0,7.6,-0.3299999999999999,-0.25,-0.25,多余解释/冗余输出（Precision掉）
5a8026a05542992e7d278df8,530,Iselin Solheim provided vocals in the song released on what date?,3 December,3 June 2016,0.4,0.33,0.5,8.53,"Incorporating uncredited vocals provided by Norwegian recording artist Iselin Solheim, it was released commercially for digital consumption on 3 June 2016",0.09,0.05,0.5,8.11,-0.31,-0.4199999999999999,-0.41999999999999993,数字/单位格式不一致（值相同）
5a80541d5542996402f6a4d2,535,"In what year did the Guild of Music Supervisors Awards recognize a British-American romantic drama film based on the 1952 romance novel ""The Price of Salt"" starring Cate Blanchett?",2016,2016,1.0,1.0,1.0,8.16,2015,0.0,0.0,0.0,7.95,-1.0,-0.2099999999999999,-0.20999999999999996,数字取值错误（值不同）
5a77c74155429967ab105291,562,"Which band formed in England, Of Montreal or Vib Gyor?","Vib Gyor was a band that was formed in Leeds, England.",Vib Gyor,0.33,1.0,0.2,9.28,Vib Gyar,0.17,0.5,0.1,8.68,-0.16,-0.5999999999999996,-0.5999999999999996,实体跑偏/证据跑偏
5ac1b5de5542994d76dccec6,569,Rex Riot is known for a remix of the Kanye West song that was from which album?,My Beautiful Dark Twisted Fantasy,My Beautiful Dark Twisted Fantasy,1.0,1.0,1.0,8.19,All of the Lights,0.0,0.0,0.0,7.92,-1.0,-0.2699999999999996,-0.2699999999999996,实体跑偏/证据跑偏
5abcf2b4554299700f9d7937,575,Lorenzo Monaco was influenced by which Italian painter and architect?,Giotto,Giotto,1.0,1.0,1.0,8.02,Giotto and his followers Spinello Aretino and Agnolo Gaddi,0.2,0.11,1.0,7.76,-0.8,-0.2599999999999998,-0.2599999999999998,多余解释/冗余输出（Precision掉）
5a7319e755429901807daf86,584,Which NCAA record does the quarterback of the Minnesota Vikings hold?,most total touchdowns in NCAA history,"All-time leader in total passing yards, touchdowns, and completions",0.37,0.3,0.5,9.02,"He became the NCAA's all-time leader in total passing yards, touchdowns, and completions",0.32,0.23,0.5,8.07,-0.0499999999999999,-0.9499999999999992,-0.9499999999999993,实体跑偏/证据跑偏
5a70f1685542994082a3e40f,590,Which piece did Ludwig van Beethoven publish in 1801 that was dedicated to Count Moritz von Fries?,Symphony No. 7,Violin Sonata No. 5,0.29,0.25,0.33,8.79,The Violin Sonata No. 5 (Beethoven),0.25,0.2,0.33,8.07,-0.0399999999999999,-0.7199999999999989,-0.7199999999999989,数字取值错误（值不同）
5ae533535542993aec5ec173,608,Watercliffe Meadow Primary Schools name change is an example of what term generally used to describe the avoidance of certain language?,political correctness,Political correctness,1.0,1.0,1.0,7.94,politically correct,0.0,0.0,0.0,7.68,-1.0,-0.2600000000000007,-0.2600000000000007,实体跑偏/证据跑偏
5adebea1554299728e26c7b6,609,Muz-TV was launched before the 24-hour music channel that was operated by what company?,Prof Media,Viacom International Media Networks,0.33,0.25,0.5,8.71,MTV Russia,0.0,0.0,0.0,7.69,-0.33,-1.0200000000000005,-1.0200000000000005,实体跑偏/证据跑偏
5ae6795855429908198fa5e4,615,This event which was part of the 1954 AAA National Championship Trail was held at a racing circuit located at the corner of what?,16th Street and Georgetown Road,16th Street and Georgetown Road,1.0,1.0,1.0,8.1,Indianapolis Motor Speedway,0.0,0.0,0.0,7.73,-1.0,-0.3699999999999992,-0.3699999999999992,实体跑偏/证据跑偏
5a84e61b5542997b5ce3ff86,616,"The Simpsons episode that aired on February 19, 2012 entitled ""At Long Last Leave"" represented what milestone for the show?",show's 500th episode,500th episode,0.8,1.0,0.67,7.93,the 500th episode overall of the series,0.5,0.4,0.67,7.84,-0.3,-0.0899999999999998,-0.08999999999999986,数字/单位格式不一致（值相同）
5a848b5c5542997175ce1ef2,620,"What sub-genre of heavy metal describes the band ""It's Alive""?",Glam metal,Glam metal,1.0,1.0,1.0,8.0,glam-style funk metal,0.67,0.5,1.0,7.8,-0.3299999999999999,-0.2000000000000001,-0.20000000000000018,实体跑偏/证据跑偏
5ab467975542991751b4d75f,621,"When was the duo formed who's English language song is the ""Freaky Like Me""?",1992,1992,1.0,1.0,1.0,7.96,Madcon is a Norwegian musical duo formed in 1992 by Yosef Wolde-Mariam and Tshawe Baqwa,0.12,0.07,1.0,7.99,-0.88,0.0300000000000002,0.03000000000000025,多余解释/冗余输出（Precision掉）
5a7cdd6b55429909bec76858,623,"Which band formed earlier, Edward Sharpe and the Magnetic Zeros or Louis XIV?",Louis XIV,Louis XIV,1.0,1.0,1.0,8.34,Edward Sharpe and the Magnetic Zeros,0.0,0.0,0.0,8.13,-1.0,-0.209999999999999,-0.20999999999999908,同义词/别名未规范化
5a8209845542990a1d231f1f,624,The Peabody Hotel in Memphis (and a sister hotel in Orlando) are named after what residents of the hotel rooftop?,Ducks,Ducks,1.0,1.0,1.0,7.99,Peabody Ducks,0.67,0.5,1.0,7.63,-0.3299999999999999,-0.3600000000000003,-0.3600000000000003,多余解释/冗余输出（Precision掉）
5a72f74a55429901807daf59,646,"Which American comedian born on March 21, 1962, appeared in the movie ""Sleepless in Seattle?""",Rosie O'Donnell,Rosie O'Donnell,1.0,1.0,1.0,7.89,Roseann O'Donnell,0.5,0.5,0.5,7.6,-0.5,-0.29,-0.29000000000000004,实体跑偏/证据跑偏
5ae534bb5542990ba0bbb21d,650,"In between Liberty and MIT Technology Review which has a circulation of over 200,000?",Liberty,Liberty,1.0,1.0,1.0,7.88,,0.0,0.0,0.0,7.77,-1.0,-0.1100000000000003,-0.11000000000000032,空输出/解析失败
5abebbe65542997719eab59d,652,"What is the birthdate of this American comedian, actress, and writer, who was a supporting cast remember in Brooklyn Nine-Nine as Gina?","February 20, 1978","February 20, 1978",1.0,1.0,1.0,8.09,"born February 20, 1978",0.86,0.75,1.0,7.55,-0.14,-0.54,-0.54,多余解释/冗余输出（Precision掉）
5ab5e9865542992aa134a3db,653,What type of beliefs does Mount Ida and Rhea have in common?,Greek mythology,Chthonic mythology,0.5,0.5,0.5,8.62,Both are associated with the mother goddess,0.0,0.0,0.0,7.98,-0.5,-0.6399999999999988,-0.6399999999999988,实体跑偏/证据跑偏
5a779be75542995d83181215,656,The Lance Todd Trophy is presented at a stadium located in what country?,England,England,1.0,1.0,1.0,7.73,home of the Salford Red Devils,0.0,0.0,0.0,7.92,-1.0,0.1899999999999995,0.1899999999999995,实体跑偏/证据跑偏
5ac440385542997ea680ca4e,661,Carl von Donop was a colonel of which German auxiliaries?,Hessians,Hessians,1.0,1.0,1.0,8.08,Hessian,0.0,0.0,0.0,7.56,-1.0,-0.5200000000000005,-0.5200000000000005,实体跑偏/证据跑偏
5ab3eeb5554299233954fff4,665,"The actress that plays Kaylee Frye in the series ""Firefly"" also stars with Alan Dale in a sci-fi tv film released in what year?",2011,2011,1.0,1.0,1.0,8.12,"She is known for her roles as Kaylee Frye in the Fox television series ""Firefly"" (2002–03) and its spin-off theatrical film ""Serenity"" (2005),",0.0,0.0,0.0,8.6,-1.0,0.4800000000000004,0.4800000000000004,数字取值错误（值不同）
5a7ce50f55429909bec76869,666,"In what year did the Danish plant ecologist who assisted a Danish chemist, famous for the introduction of the concept of pH die?",1974,1974,1.0,1.0,1.0,8.28,"August 19, 1974",0.5,0.33,1.0,7.48,-0.5,-0.7999999999999989,-0.7999999999999989,多余解释/冗余输出（Precision掉）
5a85ae455542997175ce1ff0,669,What is Rachelle Amy Beinart's role in the film that follows a group of rebels on a mission?,stunt performances,Stunt performer,0.5,0.5,0.5,8.74,"She has done stunt performances for films including ""Rogue One",0.33,0.2,1.0,8.12,-0.1699999999999999,-0.620000000000001,-0.620000000000001,实体跑偏/证据跑偏
5ac240ef55429951e9e684ef,671,"What year was a joint venture between RLJ Companies and this film studio founded in 2005, founded?",2006,2006,1.0,1.0,1.0,8.17,The Weinstein Company,0.0,0.0,0.0,7.84,-1.0,-0.33,-0.33000000000000007,实体跑偏/证据跑偏
5ae320a95542991a06ce992e,674,In 2011 what was the population of the town where Deep Purple were formed ?,"about 26,000.","26,000",0.67,1.0,0.5,8.42,"The 2011 census put the population of Hertford at about 26,000",0.36,0.22,1.0,7.95,-0.31,-0.4699999999999997,-0.46999999999999975,数字取值错误（值不同）
5aba14195542994dbf0198a9,679,How many animals does the wall running between the West Gate Lodge and Cardiff Castle depict?,15,15,1.0,1.0,1.0,7.84,depicting 15 animals,0.5,0.33,1.0,7.68,-0.5,-0.1600000000000001,-0.16000000000000014,多余解释/冗余输出（Precision掉）
5a81ca835542990a1d231ebd,684,"Who is still with the group that covered ""Leather-Winged Bat"" in 1969?",Yarrow and Stookey,Peter Yarrow,0.4,0.5,0.33,8.53,"Peter, Paul and Mary",0.29,0.25,0.33,7.63,-0.11,-0.8999999999999995,-0.8999999999999995,实体跑偏/证据跑偏
5abba581554299642a094af9,685,How many people were in the group which preceded the release of Eric Clapton's 1975 album E.C. Was Here?,four,Four,1.0,1.0,1.0,7.79,"All four members had previously played together in Delaney & Bonnie and Friends, during and after Clapton's brief tenure with Blind Faith",0.09,0.05,1.0,7.79,-0.91,0.0,0.0,多余解释/冗余输出（Precision掉）
5a7af32e55429931da12c99c,689,"The song ""Judgment Night"" was a collaboration between Onyx and the heavy metal band formed in which city?","Brooklyn, New York",Brooklyn,0.5,1.0,0.33,8.55,Biohazard (band),0.0,0.0,0.0,7.9,-0.5,-0.6500000000000004,-0.6500000000000004,实体跑偏/证据跑偏
5a8752955542994775f607d1,691,"What was the name of the team that represented an Arizona university in the conference that covers a broad expanse of the western United States, including Arizona, California, and New Mexico?",Arizona State Sun Devils,Arizona State Sun Devils,1.0,1.0,1.0,7.92,Western Athletic Conference,0.0,0.0,0.0,7.64,-1.0,-0.2800000000000002,-0.28000000000000025,实体跑偏/证据跑偏
5abd552555429933744ab776,693,Where will the 2017 Atlantic 10 Men's Basketball Tournament be hosted?,PPG Paints Arena,PPG Paints Arena,1.0,1.0,1.0,8.62,"PPG Paints Arena in Pittsburgh, Pennsylvania",0.67,0.5,1.0,7.8,-0.3299999999999999,-0.8199999999999994,-0.8199999999999994,多余解释/冗余输出（Precision掉）
5ab207f65542993be8fa98b8,702,Edmund Robert Harris is the principal benefactor of a museum located where ?,Preston,Preston,1.0,1.0,1.0,7.73,"Preston, Lancashire, UK",0.5,0.33,1.0,7.55,-0.5,-0.1800000000000006,-0.1800000000000006,多余解释/冗余输出（Precision掉）
5ab30d1155429976abd1bc3d,717,Who was the leading actor of the Christmas movie that Rebecca Forstadt did background voices for?,Tim Allen,Tim Allen,1.0,1.0,1.0,8.09,The Santa Clause,0.0,0.0,0.0,7.61,-1.0,-0.4799999999999995,-0.47999999999999954,实体跑偏/证据跑偏
5adf85e05542993344016cba,720,What football league did John Moncur belong to during his time at Ipswich Town F.C.?,Championship,The Football League Championship,0.5,0.33,1.0,8.78,The Football League,0.0,0.0,0.0,8.27,-0.5,-0.5099999999999998,-0.5099999999999998,实体跑偏/证据跑偏
